symbol,datetrade,dateexpiration,contractsize,initmargin
OJ=F,2001-11,2001-11-16,55,1770.9333233120515
OJ=F,2001-12,2001-12-18,57,1773.3263303451022
OJ=F,2002-01,2002-01-17,59,1770.0364187164712
OJ=F,2002-02,2002-02-16,58,1770.5166921597267
OJ=F,2002-03,2002-03-16,58,1772.9165682724622
OJ=F,2002-04,2002-04-16,60,1773.4559171431363
OJ=F,2002-05,2002-05-16,58,1772.6981473899111
OJ=F,2002-06,2002-06-18,60,1768.8934320084948
OJ=F,2002-07,2002-07-16,57,1770.6246919884168
OJ=F,2002-08,2002-08-16,55,1772.7649141257914
OJ=F,2002-09,2002-09-18,57,1772.0604262683787
OJ=F,2002-10,2002-10-16,60,1772.3113225230131
OJ=F,2002-11,2002-11-16,58,1769.7242227869654
OJ=F,2002-12,2002-12-17,60,1771.8731333662365
OJ=F,2003-01,2003-01-17,58,1771.4895016768385
OJ=F,2003-02,2003-02-18,59,1769.6797600967068
OJ=F,2003-03,2003-03-18,57,1770.8910999396626
OJ=F,2003-04,2003-04-16,60,1773.423111641673
OJ=F,2003-05,2003-05-16,57,1770.863199888038
OJ=F,2003-06,2003-06-17,58,1772.15819158151
OJ=F,2003-07,2003-07-16,60,1772.0057787147623
OJ=F,2003-08,2003-08-16,56,1773.579696654375
OJ=F,2003-09,2003-09-17,58,1770.063109320518
OJ=F,2003-10,2003-10-16,55,1773.57881997915
OJ=F,2003-11,2003-11-18,59,1772.8192999054281
OJ=F,2003-12,2003-12-16,56,1770.4122156069777
OJ=F,2004-01,2004-01-20,59,1770.1164804309462
OJ=F,2004-02,2004-02-17,55,1772.8934707723051
OJ=F,2004-03,2004-03-16,59,1773.4055773135324
OJ=F,2004-04,2004-04-16,59,1773.5126987413846
OJ=F,2004-05,2004-05-18,59,1771.63464377115
OJ=F,2004-06,2004-06-16,57,1769.9621249030663
OJ=F,2004-07,2004-07-16,60,1770.8365264790143
OJ=F,2004-08,2004-08-17,55,1769.440655548715
OJ=F,2004-09,2004-09-16,55,1773.190245152319
OJ=F,2004-10,2004-10-16,55,1772.5937123967649
OJ=F,2004-11,2004-11-16,58,1772.524813390404
OJ=F,2004-12,2004-12-16,57,1770.464418050669
OJ=F,2005-01,2005-01-18,58,1768.967376450593
OJ=F,2005-02,2005-02-16,57,1769.120694343363
OJ=F,2005-03,2005-03-16,58,1770.1705828811257
OJ=F,2005-04,2005-04-16,55,1772.3362506916465
OJ=F,2005-05,2005-05-17,60,1771.9171302511365
OJ=F,2005-06,2005-06-16,56,1769.9393799443444
OJ=F,2005-07,2005-07-16,56,1773.5169225143015
OJ=F,2005-08,2005-08-16,60,1772.4224673252495
OJ=F,2005-09,2005-09-16,57,1772.4178733722015
OJ=F,2005-10,2005-10-18,56,1768.8127222705853
OJ=F,2005-11,2005-11-16,59,1772.4185461555128
OJ=F,2005-12,2005-12-16,58,1770.169076505345
OJ=F,2006-01,2006-01-18,56,1768.9296717058012
OJ=F,2006-02,2006-02-16,56,1769.5968192259725
OJ=F,2006-03,2006-03-16,60,1773.0942682138486
OJ=F,2006-04,2006-04-18,56,1769.911715296152
OJ=F,2006-05,2006-05-16,57,1773.071021389195
OJ=F,2006-06,2006-06-16,59,1770.3391570334786
OJ=F,2006-07,2006-07-18,55,1773.0519112637355
OJ=F,2006-08,2006-08-16,58,1769.8922721223946
OJ=F,2006-09,2006-09-16,55,1771.6395352146542
OJ=F,2006-10,2006-10-17,58,1771.3063675056364
OJ=F,2006-11,2006-11-16,57,1769.0109422834466
OJ=F,2006-12,2006-12-16,57,1771.7406071629819
OJ=F,2007-01,2007-01-17,58,1772.1289642477443
OJ=F,2007-02,2007-02-16,56,1771.011764847256
OJ=F,2007-03,2007-03-16,56,1769.604689743366
OJ=F,2007-04,2007-04-17,55,1769.0579228230351
OJ=F,2007-05,2007-05-16,55,1773.511582706761
OJ=F,2007-06,2007-06-16,58,1769.3650227358573
OJ=F,2007-07,2007-07-17,56,1772.612072992392
OJ=F,2007-08,2007-08-16,55,1772.2393459098582
OJ=F,2007-09,2007-09-19,58,1773.7004005633055
OJ=F,2007-10,2007-10-16,56,1771.149200474555
OJ=F,2007-11,2007-11-16,56,1769.891882686523
OJ=F,2007-12,2007-12-18,60,1768.8122453532671
OJ=F,2008-01,2008-01-17,57,1773.1649707833606
OJ=F,2008-02,2008-02-16,58,1772.9710092321732
OJ=F,2008-03,2008-03-18,57,1770.6209649272917
OJ=F,2008-04,2008-04-16,58,1771.6904677349862
OJ=F,2008-05,2008-05-16,57,1769.6143033132644
OJ=F,2008-06,2008-06-17,56,1770.319346801685
OJ=F,2008-07,2008-07-16,59,1772.2633810736634
OJ=F,2008-08,2008-08-16,59,1770.9553981919228
OJ=F,2008-09,2008-09-17,59,1772.2059429483345
OJ=F,2008-10,2008-10-16,59,1772.2693924767568
OJ=F,2008-11,2008-11-18,57,1771.016907263866
OJ=F,2008-12,2008-12-16,56,1772.9010741016805
OJ=F,2009-01,2009-01-17,56,1768.9236682565727
OJ=F,2009-02,2009-02-17,58,1771.693474203423
OJ=F,2009-03,2009-03-17,59,1770.2799832135288
OJ=F,2009-04,2009-04-16,57,1772.866320846281
OJ=F,2009-05,2009-05-16,56,1770.402668963085
OJ=F,2009-06,2009-06-16,56,1772.8162728205023
OJ=F,2009-07,2009-07-16,57,1771.3079265004085
OJ=F,2009-08,2009-08-18,57,1772.9303374484023
OJ=F,2009-09,2009-09-16,57,1771.5542817426858
OJ=F,2009-10,2009-10-16,57,1769.5876830557504
OJ=F,2009-11,2009-11-17,58,1771.0563510326829
OJ=F,2009-12,2009-12-16,60,1773.6767282229994
OJ=F,2010-01,2010-01-19,56,1772.6077534232106
OJ=F,2010-02,2010-02-16,57,1771.5732034804237
OJ=F,2010-03,2010-03-16,56,1769.2218928186203
OJ=F,2010-04,2010-04-16,60,1773.2490013838176
OJ=F,2010-05,2010-05-18,59,1773.0479025009215
OJ=F,2010-06,2010-06-16,57,1772.3852029709926
OJ=F,2010-07,2010-07-16,58,1768.8881659646086
OJ=F,2010-08,2010-08-17,58,1773.3536244640213
OJ=F,2010-09,2010-09-16,55,1770.9678655948444
OJ=F,2010-10,2010-10-16,57,1773.806814497318
OJ=F,2010-11,2010-11-16,56,1769.5558260381624
OJ=F,2010-12,2010-12-16,56,1770.5591918674959
OJ=F,2011-01,2011-01-18,55,1772.7652138483209
OJ=F,2011-02,2011-02-16,57,1770.8703986931166
OJ=F,2011-03,2011-03-16,60,1771.837937518728
OJ=F,2011-04,2011-04-16,56,1771.7141591107843
OJ=F,2011-05,2011-05-17,58,1773.0452631270105
OJ=F,2011-06,2011-06-16,55,1771.3303502326412
OJ=F,2011-07,2011-07-16,59,1771.899970313166
OJ=F,2011-08,2011-08-16,58,1773.736259405901
OJ=F,2011-09,2011-09-16,59,1769.9967098805223
OJ=F,2011-10,2011-10-18,60,1770.8103004196428
OJ=F,2011-11,2011-11-16,56,1771.3170534456935
OJ=F,2011-12,2011-12-16,57,1772.0109232331815
OJ=F,2012-01,2012-01-18,56,1770.402677803374
OJ=F,2012-02,2012-02-16,60,1769.6539661067634
OJ=F,2012-03,2012-03-16,60,1768.8563693748094
OJ=F,2012-04,2012-04-17,58,1770.2947975879795
OJ=F,2012-05,2012-05-16,56,1769.887995835457
OJ=F,2012-06,2012-06-16,59,1770.6089280926178
OJ=F,2012-07,2012-07-17,57,1769.8656343024852
OJ=F,2012-08,2012-08-16,57,1768.833932618161
OJ=F,2012-09,2012-09-19,56,1771.4034383695644
OJ=F,2012-10,2012-10-16,58,1770.962585299514
OJ=F,2012-11,2012-11-16,57,1772.3865251283664
OJ=F,2012-12,2012-12-18,56,1773.4100245552174
OJ=F,2013-01,2013-01-17,58,1769.7043997105002
OJ=F,2013-02,2013-02-16,57,1770.5513751744363
OJ=F,2013-03,2013-03-16,57,1772.8988785674208
OJ=F,2013-04,2013-04-16,57,1773.3271994997995
OJ=F,2013-05,2013-05-16,59,1772.6999764194488
OJ=F,2013-06,2013-06-18,56,1771.3259259209703
OJ=F,2013-07,2013-07-16,56,1773.1532890463568
OJ=F,2013-08,2013-08-16,60,1768.881607287292
OJ=F,2013-09,2013-09-18,56,1770.72101320416
OJ=F,2013-10,2013-10-16,58,1769.1858810643596
OJ=F,2013-11,2013-11-16,59,1773.7947886547847
OJ=F,2013-12,2013-12-17,55,1769.0568424489604
OJ=F,2014-01,2014-01-17,57,1768.8392695776636
OJ=F,2014-02,2014-02-18,59,1769.2876292428368
OJ=F,2014-03,2014-03-18,60,1769.2911774175655
OJ=F,2014-04,2014-04-16,59,1772.427233668475
OJ=F,2014-05,2014-05-16,55,1771.225732098405
OJ=F,2014-06,2014-06-17,60,1771.8253747327865
OJ=F,2014-07,2014-07-16,58,1772.4417461510502
OJ=F,2014-08,2014-08-16,55,1770.0152365880442
OJ=F,2014-09,2014-09-17,57,1770.9462011486637
OJ=F,2014-10,2014-10-16,59,1770.6752311621267
OJ=F,2014-11,2014-11-18,55,1772.998093957353
OJ=F,2014-12,2014-12-16,58,1770.7429986073435
OJ=F,2015-01,2015-01-17,60,1770.5565740426018
OJ=F,2015-02,2015-02-17,57,1772.5773673241379
OJ=F,2015-03,2015-03-17,57,1772.917218506729
OJ=F,2015-04,2015-04-16,57,1770.127261707737
OJ=F,2015-05,2015-05-16,59,1772.384555715883
OJ=F,2015-06,2015-06-16,57,1769.1006095174466
OJ=F,2015-07,2015-07-16,60,1768.9095460894155
OJ=F,2015-08,2015-08-18,56,1773.5773513042022
OJ=F,2015-09,2015-09-16,55,1770.855733272239
OJ=F,2015-10,2015-10-16,55,1771.0554047994049
OJ=F,2015-11,2015-11-17,56,1769.2381474840536
OJ=F,2015-12,2015-12-16,55,1771.172121000076
OJ=F,2016-01,2016-01-19,56,1768.9324160368549
OJ=F,2016-02,2016-02-16,55,1769.3596168007482
OJ=F,2016-03,2016-03-16,60,1772.3007014264424
OJ=F,2016-04,2016-04-16,56,1773.0088593388866
OJ=F,2016-05,2016-05-17,59,1773.3145389399658
OJ=F,2016-06,2016-06-16,58,1771.0511291942335
OJ=F,2016-07,2016-07-16,59,1770.7879987295942
OJ=F,2016-08,2016-08-16,55,1771.2223814533195
OJ=F,2016-09,2016-09-16,57,1768.9189986947838
OJ=F,2016-10,2016-10-18,59,1768.9128949904034
OJ=F,2016-11,2016-11-16,60,1772.8411205859347
OJ=F,2016-12,2016-12-16,55,1772.496027736847
OJ=F,2017-01,2017-01-18,58,1772.0044278889402
OJ=F,2017-02,2017-02-16,60,1773.0000367554999
OJ=F,2017-03,2017-03-16,58,1772.0011523525666
OJ=F,2017-04,2017-04-18,58,1770.4412406579295
OJ=F,2017-05,2017-05-16,55,1771.8848611407295
OJ=F,2017-06,2017-06-16,55,1773.7500739427164
OJ=F,2017-07,2017-07-18,57,1771.9324482279296
OJ=F,2017-08,2017-08-16,57,1771.994574102754
OJ=F,2017-09,2017-09-16,59,1773.26269702386
OJ=F,2017-10,2017-10-17,60,1773.5288959716809
OJ=F,2017-11,2017-11-16,56,1769.7037616366122
OJ=F,2017-12,2017-12-16,60,1772.9902564947295
OJ=F,2018-01,2018-01-17,59,1773.5908420072133
OJ=F,2018-02,2018-02-16,59,1772.3785502230594
OJ=F,2018-03,2018-03-16,57,1772.6469409173108
OJ=F,2018-04,2018-04-17,59,1772.7225745312537
OJ=F,2018-05,2018-05-16,55,1773.6215641875538
OJ=F,2018-06,2018-06-16,60,1772.6215605384973
OJ=F,2018-07,2018-07-17,58,1770.4876964161683
OJ=F,2018-08,2018-08-16,56,1769.9990226924076
OJ=F,2018-09,2018-09-19,60,1771.9912245001217
OJ=F,2018-10,2018-10-16,56,1771.5427456603556
OJ=F,2018-11,2018-11-16,56,1773.2558129638148
OJ=F,2018-12,2018-12-18,59,1769.7395251796202
OJ=F,2019-01,2019-01-17,58,1771.1667636063894
OJ=F,2019-02,2019-02-16,58,1773.5541847932727
OJ=F,2019-03,2019-03-16,58,1770.5044194931286
OJ=F,2019-04,2019-04-16,59,1771.9333595496616
OJ=F,2019-05,2019-05-16,57,1768.9411904848694
OJ=F,2019-06,2019-06-18,60,1770.048167307125
OJ=F,2019-07,2019-07-16,56,1770.5787112223038
OJ=F,2019-08,2019-08-16,56,1772.0149503690895
OJ=F,2019-09,2019-09-18,58,1773.0051687364519
OJ=F,2019-10,2019-10-16,57,1772.1468373665464
OJ=F,2019-11,2019-11-16,56,1771.0726952525029
OJ=F,2019-12,2019-12-17,56,1773.019347658238
OJ=F,2020-01,2020-01-17,57,1770.59499919146
OJ=F,2020-02,2020-02-18,55,1768.9235725552974
OJ=F,2020-03,2020-03-17,59,1771.3044502338648
OJ=F,2020-04,2020-04-16,57,1769.9424384799927
OJ=F,2020-05,2020-05-16,59,1770.9782193862568
OJ=F,2020-06,2020-06-16,57,1769.9210243932625
OJ=F,2020-07,2020-07-16,57,1770.1595195372342
OJ=F,2020-08,2020-08-18,57,1770.372620749903
OJ=F,2020-09,2020-09-16,57,1769.2546121734506
OJ=F,2020-10,2020-10-16,60,1769.213824052771
OJ=F,2020-11,2020-11-17,56,1769.1368145802348
OJ=F,2020-12,2020-12-16,56,1772.952730665464
OJ=F,2021-01,2021-01-19,56,1772.727043320327
OJ=F,2021-02,2021-02-16,58,1773.7371233340202
OJ=F,2021-03,2021-03-16,58,1772.1115579807372
OJ=F,2021-04,2021-04-16,57,1772.7188823182546
OJ=F,2021-05,2021-05-18,55,1771.4861903623487
OJ=F,2021-06,2021-06-16,58,1771.9947912193782
OJ=F,2021-07,2021-07-16,55,1769.1859951193321
OJ=F,2021-08,2021-08-17,56,1772.9861305440888
OJ=F,2021-09,2021-09-16,59,1768.9937485875237
OJ=F,2021-10,2021-10-16,56,1770.8444788337065
OJ=F,2021-11,2021-11-16,60,1770.8063050759426
OJ=F,2021-12,2021-12-16,55,1773.0053825296586
OJ=F,2022-01,2022-01-18,60,1769.56233322408
OJ=F,2022-02,2022-02-16,55,1772.402345026698
OJ=F,2022-03,2022-03-16,57,1773.0833877732005
OJ=F,2022-04,2022-04-16,59,1770.7287382596958
OJ=F,2022-05,2022-05-17,59,1772.9118443361187
OJ=F,2022-06,2022-06-16,55,1771.972473510202
OJ=F,2022-07,2022-07-16,58,1769.7567331171122
OJ=F,2022-08,2022-08-16,59,1770.3786706717647
OJ=F,2022-09,2022-09-16,58,1772.5087625197393
OJ=F,2022-10,2022-10-18,55,1772.5827190430548
OJ=F,2022-11,2022-11-16,57,1770.648123749715
OJ=F,2022-12,2022-12-16,59,1770.1766839797485
OJ=F,2023-01,2023-01-18,60,1769.5004607720023
OJ=F,2023-02,2023-02-16,60,1770.7208727911957
OJ=F,2023-03,2023-03-16,55,1771.6769591031
OJ=F,2023-04,2023-04-18,58,1773.6677671811856
OJ=F,2023-05,2023-05-16,60,1769.1777994744862
OJ=F,2023-06,2023-06-16,59,1770.8481024196703
OJ=F,2023-07,2023-07-18,58,1768.8673410201886
OJ=F,2023-08,2023-08-16,58,1772.0444094731233
OJ=F,2023-09,2023-09-16,56,1770.2600476980222
OJ=F,2023-10,2023-10-17,59,1769.4991949368932
OJ=F,2023-11,2023-11-16,58,1769.956601606929
OJ=F,2023-12,2023-12-16,55,1771.5932321812472
OJ=F,2024-01,2024-01-17,59,1770.1197575145932
OJ=F,2024-02,2024-02-16,60,1770.8637565428298
SB=F,2000-08,2000-09-14,106,4371.201658368986
SB=F,2000-09,2000-09-16,110,4369.831113461623
SB=F,2000-10,2000-10-17,110,4369.046965390904
SB=F,2000-11,2000-11-16,109,4370.501246320756
SB=F,2000-12,2000-12-16,106,4368.942236721389
SB=F,2001-01,2001-01-17,107,4370.484253974385
SB=F,2001-02,2001-02-16,109,4372.561616140748
SB=F,2001-03,2001-03-16,106,4369.397531055697
SB=F,2001-04,2001-04-17,109,4369.238565806795
SB=F,2001-05,2001-05-16,105,4372.735058525487
SB=F,2001-06,2001-06-16,108,4372.374148226315
SB=F,2001-07,2001-07-17,108,4372.581125361531
SB=F,2001-08,2001-08-16,108,4371.975766692697
SB=F,2001-09,2001-09-19,108,4371.954381441637
SB=F,2001-10,2001-10-16,107,4372.1214585591615
SB=F,2001-11,2001-11-16,108,4370.558440482131
SB=F,2001-12,2001-12-18,106,4372.277817303679
SB=F,2002-01,2002-01-17,106,4370.465330385609
SB=F,2002-02,2002-02-16,109,4372.639710868335
SB=F,2002-03,2002-03-16,108,4371.669215812668
SB=F,2002-04,2002-04-16,109,4369.584766067908
SB=F,2002-05,2002-05-16,105,4368.678703937474
SB=F,2002-06,2002-06-18,106,4373.09396402785
SB=F,2002-07,2002-07-16,105,4370.82548408077
SB=F,2002-08,2002-08-16,108,4371.645789457166
SB=F,2002-09,2002-09-18,108,4372.75078376162
SB=F,2002-10,2002-10-16,109,4370.690682411049
SB=F,2002-11,2002-11-16,109,4372.390587233866
SB=F,2002-12,2002-12-17,106,4372.704064957372
SB=F,2003-01,2003-01-17,108,4372.970996830486
SB=F,2003-02,2003-02-18,109,4368.775734819299
SB=F,2003-03,2003-03-18,109,4371.683718798173
SB=F,2003-04,2003-04-16,106,4371.451317963615
SB=F,2003-05,2003-05-16,109,4369.982456115014
SB=F,2003-06,2003-06-17,106,4372.84267588606
SB=F,2003-07,2003-07-16,109,4372.807865448536
SB=F,2003-08,2003-08-16,110,4369.293628399668
SB=F,2003-09,2003-09-17,108,4371.58425230158
SB=F,2003-10,2003-10-16,110,4369.692348525714
SB=F,2003-11,2003-11-18,105,4371.272894153545
SB=F,2003-12,2003-12-16,109,4373.13606882025
SB=F,2004-01,2004-01-20,109,4373.16849950114
SB=F,2004-02,2004-02-17,107,4372.893761976113
SB=F,2004-03,2004-03-16,106,4371.122179970675
SB=F,2004-04,2004-04-16,109,4371.881860472429
SB=F,2004-05,2004-05-18,109,4371.74458258104
SB=F,2004-06,2004-06-16,105,4369.107903433181
SB=F,2004-07,2004-07-16,110,4372.184233772767
SB=F,2004-08,2004-08-17,108,4371.653176629231
SB=F,2004-09,2004-09-16,108,4373.5168817665535
SB=F,2004-10,2004-10-16,107,4372.274296987285
SB=F,2004-11,2004-11-16,110,4371.267282412404
SB=F,2004-12,2004-12-16,106,4370.067835599446
SB=F,2005-01,2005-01-18,105,4371.640124752068
SB=F,2005-02,2005-02-16,105,4371.788172470676
SB=F,2005-03,2005-03-16,106,4369.5742403438335
SB=F,2005-04,2005-04-16,109,4370.514853009105
SB=F,2005-05,2005-05-17,108,4369.98370053372
SB=F,2005-06,2005-06-16,106,4369.400687869642
SB=F,2005-07,2005-07-16,106,4369.056822318789
SB=F,2005-08,2005-08-16,109,4371.404272359201
SB=F,2005-09,2005-09-16,109,4370.630101255532
SB=F,2005-10,2005-10-18,110,4372.107677106246
SB=F,2005-11,2005-11-16,106,4370.929792848357
SB=F,2005-12,2005-12-16,110,4372.68735554663
SB=F,2006-01,2006-01-18,110,4371.068316019445
SB=F,2006-02,2006-02-16,105,4372.080681592736
SB=F,2006-03,2006-03-16,106,4372.555569982629
SB=F,2006-04,2006-04-18,110,4369.4867158955
SB=F,2006-05,2006-05-16,107,4371.619671290836
SB=F,2006-06,2006-06-16,107,4370.736329960204
SB=F,2006-07,2006-07-18,105,4372.778053310171
SB=F,2006-08,2006-08-16,106,4369.427872613446
SB=F,2006-09,2006-09-16,109,4369.7855980866825
SB=F,2006-10,2006-10-17,108,4370.00432759531
SB=F,2006-11,2006-11-16,106,4369.070599925735
SB=F,2006-12,2006-12-16,108,4371.685947831176
SB=F,2007-01,2007-01-17,110,4369.728902236876
SB=F,2007-02,2007-02-16,106,4368.609593412026
SB=F,2007-03,2007-03-16,109,4372.398039913392
SB=F,2007-04,2007-04-17,105,4371.800939632199
SB=F,2007-05,2007-05-16,105,4370.3812370837995
SB=F,2007-06,2007-06-16,108,4371.166766188079
SB=F,2007-07,2007-07-17,110,4370.787248948887
SB=F,2007-08,2007-08-16,108,4373.494908368771
SB=F,2007-09,2007-09-19,110,4370.688867288762
SB=F,2007-10,2007-10-16,110,4372.778178837449
SB=F,2007-11,2007-11-16,105,4369.987730959996
SB=F,2007-12,2007-12-18,108,4372.394312088275
SB=F,2008-01,2008-01-17,108,4372.753630141869
SB=F,2008-02,2008-02-16,105,4373.51075366605
SB=F,2008-03,2008-03-18,107,4372.237532180847
SB=F,2008-04,2008-04-16,107,4370.688737245757
SB=F,2008-05,2008-05-16,110,4369.388897580632
SB=F,2008-06,2008-06-17,110,4373.105958237201
SB=F,2008-07,2008-07-16,110,4369.781729100633
SB=F,2008-08,2008-08-16,110,4369.669580167675
SB=F,2008-09,2008-09-17,109,4370.630806884634
SB=F,2008-10,2008-10-16,108,4369.23063426847
SB=F,2008-11,2008-11-18,105,4372.110568319002
SB=F,2008-12,2008-12-16,108,4372.112809080603
SB=F,2009-01,2009-01-17,109,4368.8338970863515
SB=F,2009-02,2009-02-17,110,4369.250174245093
SB=F,2009-03,2009-03-17,108,4373.516102777754
SB=F,2009-04,2009-04-16,105,4369.176192555487
SB=F,2009-05,2009-05-16,109,4373.192792173153
SB=F,2009-06,2009-06-16,107,4370.294221085726
SB=F,2009-07,2009-07-16,105,4369.158342836599
SB=F,2009-08,2009-08-18,107,4370.583058636947
SB=F,2009-09,2009-09-16,106,4372.532259021046
SB=F,2009-10,2009-10-16,109,4370.075924504062
SB=F,2009-11,2009-11-17,110,4373.299433101257
SB=F,2009-12,2009-12-16,108,4372.137065206093
SB=F,2010-01,2010-01-19,109,4372.083068337928
SB=F,2010-02,2010-02-16,110,4371.7617331893025
SB=F,2010-03,2010-03-16,108,4372.888604807846
SB=F,2010-04,2010-04-16,109,4373.539989410669
SB=F,2010-05,2010-05-18,109,4371.22089937959
SB=F,2010-06,2010-06-16,110,4371.280001462938
SB=F,2010-07,2010-07-16,106,4370.946610618054
SB=F,2010-08,2010-08-17,106,4370.161018876518
SB=F,2010-09,2010-09-16,107,4372.8733858189125
SB=F,2010-10,2010-10-16,109,4371.375120812794
SB=F,2010-11,2010-11-16,109,4373.043958476824
SB=F,2010-12,2010-12-16,109,4370.980322056428
SB=F,2011-01,2011-01-18,105,4371.158423754727
SB=F,2011-02,2011-02-16,107,4371.1484390648575
SB=F,2011-03,2011-03-16,109,4371.4984442091745
SB=F,2011-04,2011-04-16,110,4371.204678575643
SB=F,2011-05,2011-05-17,105,4370.15439774611
SB=F,2011-06,2011-06-16,106,4371.525665011804
SB=F,2011-07,2011-07-16,109,4370.38314734907
SB=F,2011-08,2011-08-16,108,4372.741450224011
SB=F,2011-09,2011-09-16,108,4372.859437067146
SB=F,2011-10,2011-10-18,106,4371.170307026377
SB=F,2011-11,2011-11-16,109,4372.172114015271
SB=F,2011-12,2011-12-16,107,4373.134867656073
SB=F,2012-01,2012-01-18,109,4370.196907040936
SB=F,2012-02,2012-02-16,107,4372.4219030845825
SB=F,2012-03,2012-03-16,107,4370.044553949375
SB=F,2012-04,2012-04-17,110,4373.32216116444
SB=F,2012-05,2012-05-16,109,4372.701851197417
SB=F,2012-06,2012-06-16,108,4368.65259002766
SB=F,2012-07,2012-07-17,106,4368.912868150728
SB=F,2012-08,2012-08-16,108,4369.422337153832
SB=F,2012-09,2012-09-19,107,4369.746242033296
SB=F,2012-10,2012-10-16,108,4369.247532784073
SB=F,2012-11,2012-11-16,105,4370.486497475565
SB=F,2012-12,2012-12-18,108,4372.120952440856
SB=F,2013-01,2013-01-17,107,4369.20994020609
SB=F,2013-02,2013-02-16,110,4372.873395246342
SB=F,2013-03,2013-03-16,108,4370.955391070475
SB=F,2013-04,2013-04-16,106,4369.042131498198
SB=F,2013-05,2013-05-16,110,4371.772917951404
SB=F,2013-06,2013-06-18,109,4370.330549189977
SB=F,2013-07,2013-07-16,106,4372.843719698804
SB=F,2013-08,2013-08-16,109,4372.628531807223
SB=F,2013-09,2013-09-18,110,4368.918084066207
SB=F,2013-10,2013-10-16,108,4371.815214697831
SB=F,2013-11,2013-11-16,107,4372.08975130165
SB=F,2013-12,2013-12-17,108,4371.873008349484
SB=F,2014-01,2014-01-17,106,4373.409544380505
SB=F,2014-02,2014-02-18,106,4372.968760631056
SB=F,2014-03,2014-03-18,109,4372.4459553721745
SB=F,2014-04,2014-04-16,109,4369.424655791724
SB=F,2014-05,2014-05-16,107,4371.215974287673
SB=F,2014-06,2014-06-17,107,4369.447973767633
SB=F,2014-07,2014-07-16,105,4371.263249976528
SB=F,2014-08,2014-08-16,110,4369.805868782071
SB=F,2014-09,2014-09-17,110,4370.908594482443
SB=F,2014-10,2014-10-16,108,4369.178761996552
SB=F,2014-11,2014-11-18,108,4368.716477813586
SB=F,2014-12,2014-12-16,108,4371.122772420324
SB=F,2015-01,2015-01-17,110,4373.157603146286
SB=F,2015-02,2015-02-17,107,4372.537612082177
SB=F,2015-03,2015-03-17,109,4368.765096779815
SB=F,2015-04,2015-04-16,110,4372.397864984403
SB=F,2015-05,2015-05-16,105,4372.858206286209
SB=F,2015-06,2015-06-16,108,4370.040201227045
SB=F,2015-07,2015-07-16,107,4372.647846415323
SB=F,2015-08,2015-08-18,107,4370.768819894857
SB=F,2015-09,2015-09-16,106,4369.26046103678
SB=F,2015-10,2015-10-16,108,4370.203224267809
SB=F,2015-11,2015-11-17,109,4368.645016087605
SB=F,2015-12,2015-12-16,106,4370.791923535312
SB=F,2016-01,2016-01-19,108,4369.97363446066
SB=F,2016-02,2016-02-16,109,4373.496907803739
SB=F,2016-03,2016-03-16,110,4370.608069498729
SB=F,2016-04,2016-04-16,106,4369.394549962387
SB=F,2016-05,2016-05-17,106,4372.233978875478
SB=F,2016-06,2016-06-16,108,4373.220795871232
SB=F,2016-07,2016-07-16,105,4370.77478236866
SB=F,2016-08,2016-08-16,105,4372.533425287552
SB=F,2016-09,2016-09-16,108,4370.452929809384
SB=F,2016-10,2016-10-18,109,4371.3009116091725
SB=F,2016-11,2016-11-16,107,4371.827737253902
SB=F,2016-12,2016-12-16,106,4372.7235636794185
SB=F,2017-01,2017-01-18,105,4372.176353875526
SB=F,2017-02,2017-02-16,109,4369.324813312685
SB=F,2017-03,2017-03-16,110,4369.331015436285
SB=F,2017-04,2017-04-18,106,4372.1378365939445
SB=F,2017-05,2017-05-16,105,4369.021887630359
SB=F,2017-06,2017-06-16,109,4371.744000457101
SB=F,2017-07,2017-07-18,107,4372.349763793681
SB=F,2017-08,2017-08-16,107,4368.788971279066
SB=F,2017-09,2017-09-16,107,4369.332969658305
SB=F,2017-10,2017-10-17,106,4370.33348989321
SB=F,2017-11,2017-11-16,109,4372.939776814026
SB=F,2017-12,2017-12-16,110,4371.681786816203
SB=F,2018-01,2018-01-17,109,4369.379895805106
SB=F,2018-02,2018-02-16,105,4373.234021961232
SB=F,2018-03,2018-03-16,106,4372.035064957656
SB=F,2018-04,2018-04-17,109,4372.222893983358
SB=F,2018-05,2018-05-16,109,4369.556318656433
SB=F,2018-06,2018-06-16,107,4370.036470496378
SB=F,2018-07,2018-07-17,108,4371.675479736517
SB=F,2018-08,2018-08-16,110,4372.676601001892
SB=F,2018-09,2018-09-19,107,4369.115907416942
SB=F,2018-10,2018-10-16,109,4371.085837908719
SB=F,2018-11,2018-11-16,105,4371.489076962217
SB=F,2018-12,2018-12-18,105,4369.522068693223
SB=F,2019-01,2019-01-17,108,4371.4449094551555
SB=F,2019-02,2019-02-16,107,4370.52134305416
SB=F,2019-03,2019-03-16,110,4372.403010984546
SB=F,2019-04,2019-04-16,106,4372.650542668823
SB=F,2019-05,2019-05-16,108,4373.3279128070835
SB=F,2019-06,2019-06-18,105,4369.302650733202
SB=F,2019-07,2019-07-16,106,4368.60976458349
SB=F,2019-08,2019-08-16,110,4369.949161196985
SB=F,2019-09,2019-09-18,110,4372.091938840475
SB=F,2019-10,2019-10-16,107,4372.814280401332
